director_id,genre,prob
40433,Western,0.444444
40566,Action,0.01
40566,Adventure,0.03
40566,Comedy,0.48
40566,Crime,0.05
40566,Drama,0.33
40566,Horror,0.05
40566,Musical,0.07
40566,Mystery,0.06
40566,Romance,0.1
40566,Sci-Fi,0.03
40566,Short,0.23
40566,Thriller,0.01
40566,Western,0.01
40574,Adventure,0.192308
40574,Comedy,0.0769231
40574,Drama,0.807692
40574,Mystery,0.0384615
40574,Romance,0.269231
40574,War,0.0769231
40613,Comedy,0.5
40613,Drama,0.25
40613,Film-Noir,0.125
40613,Musical,0.25
40613,Mystery,0.125
40636,Documentary,1.0
40753,Drama,0.5
40753,Short,0.5
40943,Comedy,0.9375
40943,Drama,0.0625
40956,Short,1.0
40978,Drama,1.0
40978,Romance,0.5
40978,War,0.5
41051,Action,0.521739
41051,Crime,0.152174
41051,Drama,0.478261
41051,Mystery,0.0217391
41051,Thriller,0.0217391
41054,Action,0.1875
41054,Comedy,0.03125
41054,Crime,0.0625
41054,Drama,0.5
41054,Horror,0.25
41054,Mystery,0.125
41054,Romance,0.21875
41054,Thriller,0.25
41062,Comedy,0.166667
41062,Drama,0.666667
41062,Family,0.166667
41082,Action,0.0384615
41082,Comedy,0.0384615
41082,Crime,0.0769231
41082,Drama,0.884615
41082,Family,0.0769231
41082,Horror,0.0384615
41082,Mystery,0.0384615
41082,Romance,0.192308
41083,Action,0.0833333
41083,Adventure,0.0333333
41083,Animation,0.0333333
41083,Comedy,0.05
41083,Crime,0.0333333
41083,Drama,0.7
41083,Family,0.0833333
41083,Fantasy,0.0166667
41083,Horror,0.0333333
41083,Mystery,0.0333333
41083,Romance,0.0666667
41083,Sci-Fi,0.0333333
41083,Thriller,0.0333333
41083,War,0.05
41090,Comedy,1.0
41090,Romance,0.5
41096,Action,0.357143
41096,Crime,0.142857
41096,Documentary,0.047619
41096,Drama,0.404762
41096,Horror,0.047619
41096,Mystery,0.047619
41096,Romance,0.0238095
41096,Thriller,0.190476
41096,War,0.190476
41097,Action,0.0769231
41097,Drama,0.923077
41097,Fantasy,0.0769231
41097,Thriller,0.0769231
41118,Comedy,0.166667
41118,Drama,0.333333
41118,Horror,0.166667
41118,Thriller,0.5
41135,Action,0.285714
41135,Adventure,0.047619
41135,Comedy,0.047619
41135,Crime,0.0952381
41135,Drama,0.47619
41135,Horror,0.047619
41135,Musical,0.142857
41135,Mystery,0.0952381
41135,Romance,0.238095
41135,Thriller,0.047619
41135,War,0.142857
41142,Drama,1.0
41142,War,0.166667
41224,Action,0.00961538
41224,Adventure,0.0865385
41224,Comedy,0.25
41224,Crime,0.0384615
41224,Drama,0.721154
41224,Family,0.0192308
41224,Music,0.00961538
41224,Musical,0.0192308
41224,Mystery,0.0480769
41224,Romance,0.173077
41224,Thriller,0.00961538
41224,War,0.0288462
41224,Western,0.105769
41227,Animation,1.0
41227,Comedy,0.973333
41227,Documentary,0.0133333
41227,Drama,0.0133333
41227,Family,0.92
41227,Music,0.0133333
41227,Short,0.973333
41227,War,0.0266667
41235,Short,1.0
41299,Comedy,1.0
41301,Action,0.0434783
41301,Comedy,0.173913
41301,Drama,0.73913
41301,Horror,0.0869565
41301,Romance,0.26087
41301,War,0.0434783
41380,Comedy,0.5
41380,Documentary,0.5
41380,Drama,0.5
41455,Action,0.8
41455,Adventure,0.1
41455,Comedy,0.2
41455,Drama,0.1
41455,Fantasy,0.5
41455,Horror,0.6
41455,Mystery,0.1
41455,Sci-Fi,0.2
41455,Short,0.1
41455,Thriller,0.1
41455,War,0.1
41595,Comedy,1.0
41608,Short,1.0
41686,Drama,0.833333
41686,Short,0.166667
41693,Action,0.25
41693,Crime,0.25
41693,Documentary,0.25
41693,Short,0.25
41781,Documentary,1.0
41781,Short,1.0
41815,Adventure,0.0294118
41815,Comedy,0.0294118
41815,Drama,0.882353
41815,Mystery,0.0294118
41815,Romance,0.0882353
41815,War,0.0294118
41815,Western,0.0294118
41832,Adventure,0.0625
41832,Comedy,0.125
41832,Crime,0.25
41832,Drama,0.75
41832,Fantasy,0.0625
41832,Horror,0.0625
41832,Musical,0.0625
41832,Mystery,0.125
41832,Romance,0.125
41832,Sci-Fi,0.1875
41832,War,0.0625
41864,Action,1.0
41864,Comedy,0.5
41864,Horror,1.0
41864,Sci-Fi,0.5
41881,Action,0.265823
41881,Comedy,0.0379747
41881,Crime,0.101266
41881,Drama,0.56962
41881,Family,0.0126582
41881,Horror,0.0126582
41881,Mystery,0.0759494
41881,Romance,0.126582
41881,Thriller,0.101266
41881,War,0.0632911
41883,Comedy,0.25
41883,Fantasy,0.5
41883,Romance,0.25
41883,Short,1.0
41919,Adventure,0.142857
41919,Comedy,0.142857
41919,Crime,0.285714
41919,Drama,0.642857
41919,Film-Noir,0.142857
41919,Horror,0.0714286
41919,Musical,0.0714286
41919,Mystery,0.0714286
41919,Romance,0.0714286
41919,Sci-Fi,0.0714286
41919,Thriller,0.142857
41919,Western,0.142857
41940,Crime,0.2
41940,Drama,0.4
41940,Short,1.0
41962,Action,0.5
41962,Drama,1.0
42047,Drama,1.0
42070,Comedy,1.0
42070,Crime,0.0333333
42070,Musical,0.0333333
42070,Western,0.0333333
42133,Adventure,0.2
42133,Comedy,0.4
42133,Drama,0.4
42200,Comedy,0.8
42200,Drama,0.2
42200,Short,0.2
42249,Documentary,0.666667
42249,Drama,0.333333
42330,Comedy,0.333333
42330,Short,1.0
42342,Comedy,0.333333
42342,Drama,0.666667
42342,Thriller,0.333333
42403,Action,0.0666667
42403,Adventure,0.0666667
42403,Comedy,0.2
42403,Drama,0.2
42403,Family,0.466667
42403,Fantasy,0.333333
42403,Musical,0.2
42403,Romance,0.266667
42403,Short,0.0666667
42403,War,0.0666667
42430,Action,0.0238095
42430,Comedy,0.5
42430,Drama,0.428571
42430,Family,0.0714286
42430,Fantasy,0.0714286
42430,Music,0.0952381
42430,Musical,0.214286
42430,Mystery,0.0238095
42430,Romance,0.142857
42430,Thriller,0.0238095
42430,War,0.047619
42454,Action,0.111111
42454,Adventure,0.166667
42454,Comedy,0.388889
42454,Drama,0.222222
42454,Fantasy,0.111111
42454,Horror,0.0555556
42454,Musical,0.0555556
42454,Romance,0.111111
42454,Sci-Fi,0.0555556
42648,Comedy,0.25
42648,Crime,0.25
42648,Documentary,0.5
42648,Drama,0.5
42648,Horror,0.25
42669,Crime,0.2
42669,Drama,1.0
42833,Comedy,1.0
42896,Drama,1.0
42908,Documentary,1.0
43021,Documentary,1.0
43101,Action,0.8
43101,Adventure,0.8
43101,Animation,0.7
43101,Comedy,0.1
43101,Sci-Fi,0.7
43101,War,0.7
43105,Documentary,0.0178571
43105,Drama,0.0357143
43105,Short,0.964286
43106,Comedy,0.0833333
43106,Sci-Fi,0.0833333
43106,Short,1.0
43149,Drama,1.0
43149,Short,1.0
43309,Comedy,0.666667
43309,Drama,0.666667
43309,Romance,0.666667
43309,Thriller,0.333333
43353,Comedy,0.2
43353,Documentary,0.0666667
43353,Horror,0.466667
43353,Short,0.933333
43353,Thriller,0.466667
43375,Documentary,1.0
43418,Comedy,0.0833333
43418,Crime,0.166667
43418,Drama,0.5
43418,Horror,0.333333
43418,Short,0.0833333
43418,Thriller,0.25
43451,Adventure,0.166667
43451,Comedy,0.166667
43451,Crime,0.5
43451,Drama,0.166667
43451,Romance,0.166667
43517,Romance,1.0
43588,Action,0.0769231
43588,Comedy,0.769231
43588,Crime,0.0769231
43588,Drama,0.230769
43602,Comedy,0.666667
43602,Drama,0.666667
43602,Musical,0.333333
43602,Short,0.666667
43653,Comedy,1.0
43664,Documentary,0.346154
43664,Drama,0.153846
43664,Family,0.0384615
43664,Fantasy,0.0384615
43664,Horror,0.0769231
43664,Romance,0.0769231
43664,Sci-Fi,0.0384615
43664,Short,0.538462
43682,Documentary,1.0
43694,Action,0.25
43694,Comedy,0.5
43694,Documentary,0.25
43694,Drama,0.25
43694,Western,0.25
43791,Documentary,0.5
43791,Drama,0.25
43791,Music,0.25
43849,Action,0.0909091
43849,Crime,0.181818
43849,Drama,0.363636
43849,Fantasy,0.0909091
43849,Horror,0.181818
43849,Mystery,0.181818
43849,Sci-Fi,0.0909091
43849,Thriller,0.363636
43922,Comedy,0.416667
43922,Drama,0.666667
43922,Music,0.0833333
43922,Romance,0.333333
43933,Drama,1.0
43985,Comedy,1.0
44091,Comedy,0.714286
44091,Crime,0.0571429
44091,Drama,0.0857143
44091,Fantasy,0.0571429
44091,Horror,0.0285714
44091,Musical,0.0571429
44091,Mystery,0.0285714
44091,Romance,0.0285714
44091,Short,0.0857143
44091,Thriller,0.0285714
44091,War,0.0285714
44168,Romance,1.0
44175,Short,1.0
44182,Action,0.00540541
44182,Adventure,0.0378378
44182,Animation,0.00540541
44182,Comedy,0.767568
44182,Crime,0.0216216
44182,Drama,0.12973
44182,Fantasy,0.00540541
44182,Horror,0.0162162
44182,Music,0.0162162
44182,Musical,0.102703
44182,Mystery,0.0378378
44182,Romance,0.0216216
44182,Sci-Fi,0.0216216
44182,Short,0.535135
44182,Western,0.0486486
44214,Adventure,0.333333
44214,Comedy,0.166667
44214,Drama,0.666667
44222,Documentary,1.0
44273,Action,0.0606061
44273,Adventure,0.151515
44273,Comedy,0.106061
44273,Crime,0.113636
44273,Drama,0.424242
44273,Family,0.00757576
44273,Fantasy,0.00757576
44273,Horror,0.030303
44273,Music,0.00757576
44273,Musical,0.0454545
44273,Mystery,0.106061
44273,Romance,0.0227273
44273,Sci-Fi,0.030303
44273,Short,0.0151515
44273,Thriller,0.0530303
44273,War,0.0606061
44273,Western,0.174242
44304,Action,0.04
44304,Adventure,0.08
44304,Comedy,0.04
44304,Crime,0.08
44304,Drama,0.16
44304,Family,0.04
44304,Horror,0.12
44304,Music,0.04
44304,Musical,0.12
44304,Sci-Fi,0.08
44304,Western,0.44
44356,Adventure,0.0263158
44356,Comedy,0.631579
44356,Crime,0.0263158
44356,Drama,0.236842
44356,Horror,0.0263158
44356,Musical,0.289474
44356,Mystery,0.0263158
44356,Romance,0.157895
44356,Thriller,0.0263158
44356,Western,0.0263158
44381,Action,0.0333333
44381,Adventure,0.0166667
44381,Comedy,0.516667
44381,Crime,0.0666667
44381,Drama,0.4
44381,Family,0.0666667
44381,Fantasy,0.0333333
44381,Musical,0.333333
44381,Mystery,0.0166667
44381,Romance,0.2
44534,Animation,0.5
44534,Drama,0.5
44534,Short,0.5
44541,Documentary,0.75
44541,Drama,0.25
44541,Short,0.25
44560,Comedy,0.2
44560,Crime,0.2
44560,Drama,0.6
44560,Horror,0.2
44560,Romance,0.4
44560,Thriller,0.4
44564,Documentary,1.0
44567,Adventure,0.0078125
44567,Comedy,0.15625
44567,Crime,0.0078125
44567,Documentary,0.0234375
44567,Drama,0.695312
44567,Family,0.0078125
44567,Fantasy,0.210938
44567,Music,0.984375
44567,Mystery,0.03125
44567,Romance,0.210938
44567,War,0.0078125
44647,Action,0.5
44647,Comedy,0.5
44647,Sci-Fi,0.5
44797,Action,0.375
44797,Comedy,0.375
44797,Crime,0.125
44797,Horror,0.875
44839,Adventure,0.0588235
44839,Comedy,0.705882
44839,Drama,0.235294
44839,Family,0.0588235
44839,Romance,0.117647
44839,Thriller,0.0588235
44839,War,0.117647
44852,Adventure,0.166667
44852,Comedy,0.666667
44852,Musical,0.166667
44852,Romance,0.166667
44862,Comedy,0.923077
44862,Drama,0.0384615
44862,Musical,0.115385
44862,Romance,0.0384615
44862,Western,0.0384615
44880,Comedy,0.727273
44880,Family,0.272727
44880,Short,0.181818
44908,Short,1.0
45008,Action,0.111111
45008,Crime,0.222222
45008,Drama,0.888889
45008,Romance,0.111111
45008,Thriller,0.333333
45008,War,0.111111
45024,Comedy,1.0
45077,Action,0.0125
45077,Adventure,0.0125
45077,Comedy,0.7625
45077,Crime,0.025
45077,Documentary,0.0125
45077,Drama,0.2375
45077,Horror,0.0125
45077,Musical,0.025
45077,Romance,0.0375
45077,Sci-Fi,0.0125
45077,Short,0.025
45077,War,0.0625
45225,Documentary,1.0
45225,Short,1.0
45259,Action,0.2
45259,Adventure,0.2
45259,Drama,0.4
45259,Fantasy,0.2
45259,Horror,0.2
45259,Mystery,0.4
45259,Romance,0.2
45259,Thriller,0.6
45259,War,0.2
45282,Comedy,0.25
45282,Crime,0.25
45282,Documentary,0.375
45282,Drama,0.125
45282,Short,0.25
45353,Action,0.133333
45353,Comedy,0.133333
45353,Crime,0.2
45353,Drama,0.4
45353,Horror,0.133333
45353,Sci-Fi,0.0666667
45353,Thriller,0.266667
45362,Action,0.0722892
45362,Adventure,0.060241
45362,Comedy,0.108434
45362,Crime,0.216867
45362,Drama,0.39759
45362,Family,0.0240964
45362,Fantasy,0.0120482
45362,Musical,0.0240964
45362,Mystery,0.168675
45362,Romance,0.0240964
45362,Short,0.0361446
45362,Thriller,0.0240964
45362,War,0.0120482
45362,Western,0.277108
45391,Action,0.285714
45391,Adventure,0.204082
45391,Comedy,0.142857
45391,Crime,0.0612245
45391,Drama,0.469388
45391,Family,0.0204082
45391,Horror,0.0612245
45391,Musical,0.102041
45391,Mystery,0.0612245
45391,Romance,0.102041
45391,Sci-Fi,0.0612245
45391,Thriller,0.183673
45391,War,0.0612245
45391,Western,0.0408163
45469,Action,0.056338
45469,Adventure,0.0140845
45469,Comedy,0.197183
45469,Crime,0.0140845
45469,Drama,0.774648
45469,Family,0.028169
45469,Horror,0.0140845
45469,Musical,0.0140845
45469,Mystery,0.028169
45469,Romance,0.422535
45469,Thriller,0.056338
45469,War,0.028169
45526,Action,1.0
45526,Adventure,1.0
45526,Drama,1.0
45611,Action,0.0588235
45611,Crime,0.117647
45611,Drama,0.882353
45611,Horror,0.0294118
45611,Mystery,0.0294118
45611,Romance,0.205882
45611,War,0.0294118
45619,Comedy,0.0909091
45619,Drama,0.727273
45619,Horror,0.545455
45619,Romance,0.0909091
45619,Thriller,0.0909091
45684,Documentary,0.75
45684,Drama,0.125
45684,Short,0.5
45684,War,0.375
45737,Documentary,0.75
45737,Drama,0.25
45737,Short,0.25
45750,Comedy,0.951613
45750,Drama,0.0322581
45750,Romance,0.0322581
45750,Short,0.66129
45752,Drama,0.5
45752,Romance,0.5
45752,Short,0.5
45793,Drama,0.666667
45793,Horror,0.333333
45793,War,0.666667
45875,Comedy,1.0
45875,Short,1.0
45900,Action,0.0333333
45900,Comedy,0.4
45900,Crime,0.2
45900,Documentary,0.0666667
45900,Drama,0.233333
45900,Romance,0.2
45900,Short,0.233333
45966,Comedy,0.125
45966,Documentary,0.25
45966,Musical,0.125
45966,Short,0.625
46004,Action,0.350877
46004,Adventure,0.263158
46004,Comedy,0.0526316
46004,Crime,0.210526
46004,Drama,0.245614
46004,Horror,0.210526
46004,Mystery,0.0526316
46004,Thriller,0.210526
46004,War,0.122807
46004,Western,0.0526316
46028,Action,0.00757576
46028,Adventure,0.0227273
46028,Comedy,0.371212
46028,Crime,0.0227273
46028,Drama,0.454545
46028,Film-Noir,0.00757576
46028,Musical,0.128788
46028,Mystery,0.00757576
46028,Romance,0.204545
46028,Short,0.295455
46028,Thriller,0.00757576
46028,War,0.0151515
46028,Western,0.00757576
46145,Action,0.012987
46145,Adventure,0.025974
46145,Comedy,0.428571
46145,Crime,0.103896
46145,Documentary,0.012987
46145,Drama,0.558442
46145,Family,0.012987
46145,Film-Noir,0.025974
46145,Horror,0.025974
46145,Music,0.012987
46145,Musical,0.142857
46145,Mystery,0.012987
46145,Romance,0.142857
46145,Short,0.025974
46145,Thriller,0.038961
46145,War,0.0779221
46145,Western,0.012987
46155,Adventure,0.0294118
46155,Comedy,0.0735294
46155,Crime,0.0441176
46155,Drama,0.617647
46155,Mystery,0.0441176
46155,Romance,0.147059
46155,Short,0.220588
46155,Thriller,0.0294118
46155,War,0.0147059
46155,Western,0.147059
46229,Comedy,0.25
46229,Crime,0.25
46229,Drama,0.75
46229,Romance,0.25
46229,Thriller,0.25
46232,Animation,0.0285714
46232,Documentary,0.742857
46232,Drama,0.0571429
46232,Music,0.0285714
46232,Short,0.6
46236,Documentary,0.25
46236,Fantasy,0.5
46236,Horror,0.25
46236,Short,0.75
46310,Comedy,0.0833333
46310,Crime,0.0416667
46310,Drama,0.5
46310,Mystery,0.0833333
46310,Short,0.0416667
46310,Western,0.333333
46396,Adventure,0.0434783
46396,Animation,0.956522
46396,Comedy,0.73913
46396,Drama,0.0434783
46396,Family,0.913043
46396,Fantasy,0.0869565
46396,Music,0.0434783
46396,Musical,0.0869565
46396,Sci-Fi,0.130435
46396,Short,0.826087
46403,Crime,0.5
46403,Drama,0.5
46403,Sci-Fi,0.166667
46462,Comedy,1.0
46473,Adventure,0.166667
46473,Drama,0.833333
46473,Fantasy,0.166667
46473,Horror,0.166667
46490,Documentary,1.0
46490,Short,1.0
46533,Comedy,1.0
46533,Short,1.0
46548,Action,0.151515
46548,Adventure,0.0606061
46548,Comedy,0.0606061
46548,Crime,0.181818
46548,Drama,0.545455
46548,Mystery,0.0909091
46548,Sci-Fi,0.0606061
46548,Thriller,0.363636
46564,Comedy,0.0714286
46564,Drama,0.642857
46564,Family,0.214286
46564,Mystery,0.0714286
46578,Comedy,0.375
46578,Crime,0.625
46578,Drama,0.125
46578,Short,0.125
46668,Drama,0.5
46668,Thriller,1.0
46676,Drama,0.75
46676,Horror,0.25
46676,Mystery,0.25
46705,Adventure,0.166667
46705,Documentary,0.333333
46705,Family,0.333333
46705,Short,0.5
46705,War,0.166667
46749,Adventure,0.0344828
46749,Comedy,0.37931
46749,Drama,0.37931
46749,Family,0.137931
46749,Music,0.0344828
46749,Musical,0.206897
46749,Romance,0.206897
46749,Sci-Fi,0.0344828
46749,War,0.0689655
46997,Comedy,0.986486
46997,Short,0.905405
47042,Comedy,0.107143
47042,Crime,0.0357143
47042,Documentary,0.178571
47042,Drama,0.607143
47042,Horror,0.0714286
47042,Music,0.214286
47042,Romance,0.0714286
47042,Sci-Fi,0.0714286
47042,Thriller,0.0357143
47086,Action,1.0
47086,Drama,1.0
47086,Thriller,1.0
47188,Adventure,0.04
47188,Comedy,0.88
47188,Crime,0.04
47188,Family,0.12
47188,Fantasy,0.04
47188,Musical,0.04
47188,Romance,0.08
47188,Sci-Fi,0.12
47188,Short,0.12
47188,Western,0.04
47232,Drama,0.5
47232,Horror,0.5
47232,Romance,0.5
47254,Comedy,0.114286
47254,Crime,0.142857
47254,Documentary,0.171429
47254,Drama,0.685714
47254,Film-Noir,0.114286
47254,Musical,0.0857143
47254,Mystery,0.0285714
47254,Romance,0.114286
47254,Short,0.0285714
47254,Thriller,0.0857143
47254,War,0.285714
47287,Drama,0.666667
47287,Musical,0.166667
47287,Romance,0.166667
47287,Thriller,0.166667
47295,Crime,0.333333
47295,Drama,1.0
47330,Comedy,1.0
47337,Drama,0.666667
47337,Short,0.333333
47353,Comedy,0.333333
47353,Drama,0.333333
47353,Short,0.333333
47388,Comedy,1.0
47388,Documentary,0.142857
47388,Family,0.285714
47388,Romance,0.285714
47437,Adventure,0.03125
47437,Comedy,0.15625
47437,Documentary,0.21875
47437,Drama,0.71875
47437,Romance,0.0625
47437,Short,0.03125
47437,War,0.03125
47584,Comedy,0.4
47584,Drama,0.4
47584,Fantasy,0.2
47584,Romance,0.2
47617,Action,0.137931
47617,Adventure,0.0344828
47617,Comedy,0.137931
47617,Crime,0.0344828
47617,Documentary,0.0344828
47617,Drama,0.37931
47617,Horror,0.206897
47617,Musical,0.0344828
47617,Mystery,0.0344828
47617,Sci-Fi,0.137931
47617,Thriller,0.172414
47697,Documentary,1.0
47697,Short,1.0
47761,Action,0.875
47761,Comedy,0.125
47761,Crime,0.375
47761,Drama,0.25
47761,Sci-Fi,0.125
47761,Thriller,0.25
47771,Action,0.00529101
47771,Comedy,0.915344
47771,Crime,0.00529101
47771,Documentary,0.00529101
47771,Drama,0.00529101
47771,Music,0.00529101
47771,Musical,0.047619
47771,Sci-Fi,0.00529101
47771,Short,0.899471
47771,Thriller,0.00529101
47771,Western,0.037037
47798,Action,0.030303
47798,Documentary,0.878788
47798,Family,0.030303
47798,Short,0.333333
47825,War,1.0
47846,Animation,0.0263158
47846,Comedy,0.0526316
47846,Crime,0.210526
47846,Documentary,0.0263158
47846,Drama,0.736842
47846,Family,0.0263158
47846,Film-Noir,0.0789474
47846,Music,0.0526316
47846,Mystery,0.0526316
47846,Romance,0.0526316
47846,Sci-Fi,0.0263158
47846,Short,0.184211
47846,Thriller,0.184211
47846,War,0.0263158
47989,Documentary,0.333333
47989,Drama,0.444444
47989,Music,0.555556
47989,Musical,0.111111
47989,Short,0.222222
48030,Crime,0.333333
48030,Drama,0.666667
48030,Romance,0.666667
48030,Thriller,0.333333
48038,Drama,1.0
48038,Short,1.0
48087,Adventure,0.0169492
48087,Comedy,0.745763
48087,Drama,0.355932
48087,Fantasy,0.0169492
48087,Musical,0.118644
48087,Romance,0.254237
48087,Short,0.0847458
48087,War,0.0169492
48142,Adventure,0.125
48142,Comedy,0.625
48142,Documentary,0.125
48142,Drama,0.125
48142,Romance,0.125
48142,Short,0.125
48142,War,0.125
48186,Action,0.0493827
48186,Adventure,0.0864198
48186,Comedy,0.641975
48186,Crime,0.0246914
48186,Drama,0.197531
48186,Horror,0.0123457
48186,Musical,0.037037
48186,Mystery,0.0123457
48186,Romance,0.0493827
48186,Sci-Fi,0.0123457
48186,Short,0.54321
48186,Thriller,0.0123457
48186,War,0.0246914
48186,Western,0.0493827
48204,Comedy,0.2
48204,Drama,0.8
48204,Romance,0.2
48233,Comedy,0.444444
48233,Drama,0.666667
48233,Musical,0.111111
48248,Drama,0.6875
48248,Romance,0.1875
48248,War,0.25
48262,Adventure,0.0204082
48262,Comedy,0.163265
48262,Crime,0.265306
48262,Documentary,0.0204082
48262,Drama,0.816327
48262,Family,0.0204082
48262,Fantasy,0.0204082
48262,Musical,0.0408163
48262,Mystery,0.102041
48262,Romance,0.0816327
48262,Sci-Fi,0.0204082
48262,Thriller,0.122449
48262,War,0.0612245
48267,Comedy,0.0606061
48267,Documentary,0.863636
48267,Sci-Fi,0.0151515
48267,Short,0.984848
48298,Comedy,0.375
48298,Crime,0.25
48298,Documentary,0.375
48298,Short,0.375
48325,Animation,1.0
48325,Comedy,0.897959
48325,Documentary,0.0204082
48325,Family,0.897959
48325,Horror,0.0204082
48325,Music,0.0204082
48325,Musical,0.0204082
48325,Short,0.959184
48325,Western,0.0204082
48367,Action,0.217391
48367,Adventure,0.26087
48367,Comedy,0.434783
48367,Crime,0.217391
48367,Drama,0.173913
48367,Mystery,0.0434783
48367,Sci-Fi,0.0869565
48367,Thriller,0.0869565
48367,Western,0.217391
48461,Comedy,0.5
48461,Crime,0.25
48461,Drama,0.5
48461,Family,0.25
48461,Mystery,0.25
48461,Romance,0.25
48461,Thriller,0.25
48497,Action,0.190476
48497,Comedy,0.142857
48497,Crime,0.0952381
48497,Drama,0.380952
48497,Family,0.047619
48497,Fantasy,0.047619
48497,Horror,0.190476
48497,Mystery,0.0952381
48497,Romance,0.142857
48497,Sci-Fi,0.047619
48497,Short,0.047619
48497,Thriller,0.380952
48516,Documentary,0.333333
48516,Drama,0.666667
48540,Comedy,0.990991
48540,Short,0.954955
48548,Action,1.0
48561,Documentary,1.0
48569,Comedy,0.333333
48569,Short,1.0
48584,Drama,1.0
48584,Mystery,1.0
48638,Comedy,0.0909091
48638,Crime,0.0909091
48638,Documentary,0.454545
48638,Drama,0.0909091
48638,Horror,0.181818
48638,Musical,0.0909091
48638,Short,0.545455
48717,Adventure,0.117647
48717,Comedy,0.588235
48717,Crime,0.0588235
48717,Drama,0.235294
48717,Fantasy,0.0588235
48717,Horror,0.0588235
48717,Mystery,0.0588235
48717,Romance,0.294118
48717,Sci-Fi,0.117647
48717,Thriller,0.0588235
48717,War,0.0588235
48735,Comedy,0.727273
48735,Drama,0.0909091
48735,Fantasy,0.0909091
48735,Horror,0.0909091
48735,Romance,0.636364
48735,Sci-Fi,0.0909091
48764,Documentary,1.0
48764,Music,0.25
48844,Action,0.0666667
48844,Comedy,0.533333
48844,Crime,0.0666667
48844,Drama,0.733333
48865,Action,0.0416667
48865,Adventure,0.0416667
48865,Comedy,0.25
48865,Crime,0.125
48865,Drama,0.416667
48865,Musical,0.125
48865,Mystery,0.208333
48865,Romance,0.0833333
48865,Western,0.0833333
48881,Comedy,0.166667
48881,Drama,0.5
48881,Romance,0.111111
48881,Short,0.611111
48881,Thriller,0.0555556
48881,Western,0.111111
48895,Comedy,0.333333
48895,Drama,0.666667
48973,Action,0.125
48973,Adventure,0.125
48973,Comedy,0.5
48973,Crime,0.125
48973,Drama,0.125
48973,Family,0.125
48973,Short,0.375
48979,Action,1.0
48979,Adventure,1.0
48985,Comedy,0.0652174
48985,Drama,0.0217391
48985,Family,0.0217391
48985,Short,0.956522
48985,Western,0.891304
49004,Comedy,0.581395
49004,Drama,0.116279
49004,Family,0.0232558
49004,Romance,0.0697674
49004,Short,1.0
49004,Western,0.0232558
49022,Documentary,0.5
49022,Musical,0.0714286
49022,Short,0.928571
49027,Drama,1.0
49031,Comedy,0.0333333
49031,Crime,0.0333333
49031,Drama,0.166667
49031,Mystery,0.0333333
49031,Short,0.766667
49031,Western,0.133333
49115,Comedy,0.0769231
49115,Drama,0.538462
49115,Romance,0.0769231
49115,Short,0.846154
49115,Western,0.0769231
49155,Drama,0.666667
49155,Horror,0.333333
49159,Action,1.0
49159,Animation,1.0
49181,Short,1.0
49322,Adventure,0.04
49322,Animation,0.04
49322,Comedy,0.12
49322,Crime,0.16
49322,Documentary,0.08
49322,Drama,0.12
49322,Family,0.2
49322,Fantasy,0.2
49322,Horror,0.16
49322,Music,0.04
49322,Musical,0.04
49322,Short,0.12
49322,Thriller,0.04
49336,Documentary,0.5
49336,Drama,0.125
49336,Music,0.625
49336,Short,0.25
49340,Romance,0.25
49340,Short,1.0
49362,Comedy,0.133333
49362,Crime,0.0666667
49362,Drama,0.8
49362,Mystery,0.0666667
49362,Romance,0.333333
49362,Western,0.0666667
49368,Drama,1.0
49491,Action,0.25
49491,Comedy,0.25
49491,Crime,0.5
49491,Drama,0.25
49491,Musical,0.25
49491,Mystery,0.25
49498,Action,0.608696
49498,Adventure,0.0217391
49498,Comedy,0.108696
49498,Crime,0.130435
49498,Drama,0.608696
49498,Musical,0.0652174
49498,Romance,0.0217391
49498,Thriller,0.0217391
49498,War,0.0217391
49545,Documentary,0.5
49545,Short,0.5
49588,Comedy,1.0
49620,Drama,1.0
49620,Music,1.0
49648,Comedy,0.025641
49648,Documentary,0.564103
49648,Music,0.846154
49648,Musical,0.0769231
49648,Short,0.0512821
49810,Action,0.111111
49810,Adventure,0.0555556
49810,Comedy,0.111111
49810,Crime,0.166667
49810,Drama,0.722222
49810,Family,0.0555556
49810,Horror,0.0555556
49810,Music,0.0555556
49810,Sci-Fi,0.111111
49810,Short,0.0555556
49810,Thriller,0.166667
49824,Comedy,1.0
49824,Music,1.0
49824,Sci-Fi,1.0
49829,Comedy,0.0666667
49829,Crime,0.133333
49829,Documentary,0.133333
49829,Drama,0.733333
49829,Mystery,0.0666667
49829,Romance,0.2
49829,Short,0.133333
49829,Thriller,0.2
49841,Comedy,0.5
49841,Drama,0.5
49841,Short,1.0
49911,Action,0.25
49911,Comedy,0.0833333
49911,Crime,0.0833333
49911,Drama,0.833333
49911,Horror,0.0833333
49911,Musical,0.0833333
49911,Thriller,0.166667
49916,Drama,1.0
49917,Comedy,0.272727
49917,Crime,0.0909091
49917,Documentary,0.0454545
49917,Drama,0.545455
49917,Fantasy,0.0909091
49917,Film-Noir,0.136364
49917,Musical,0.0454545
49917,Mystery,0.0909091
49917,Romance,0.272727
49917,Thriller,0.227273
49917,War,0.0909091
49917,Western,0.0454545
49933,Action,0.0238095
49933,Adventure,0.0952381
